0;1;2;3;4;5
Data-Engineering;Practical Database Design: Implementing Responsible Data Solutions with SQL Querying;2024-06-25;2047;Learn the fundamental concepts underlying database system design, including applications using databases and the implementation techniques used in database systems.;['SQL', 'Data Management', 'Database Systems', 'Database Design']
Data-Engineering;Twelve Myths about Data Science;2024-05-31;2380;Discover the truth about popular data science myths and learn to navigate the data landscape more effectively.;['Data Science', 'Big Data']
Data-Engineering;Python for Data Engineering: from Beginner to Advanced;2024-01-30;19516;Practice fundamental skills using Python for data engineering in this hands-on, interactive course with coding challenges in CoderPad.;['Data Engineering', 'Python (Programming Language)']
Data-Engineering;End-to-End Real-World Data Engineering Project with Databricks;2024-10-04;0;Learn how to leverage the core functionalities of Databricks to complete an end-to-end, real-world data engineering project.;['Data Lakes', 'Azure Databricks', 'Azure Data Lake']
Data-Engineering;Python Data Structures and Algorithms;2020-09-18;81195;Visually study the relationship of data structures and algorithms. Learn how stacks, queues, and 2D lists are used with depth-first, breadth-first, and A-star search algorithms.;['Data Structures', 'Python (Programming Language)', 'Algorithms']
Data-Engineering;Following the Digital Thread;2019-11-08;19800;Explore the digital thread, a revolutionary manufacturing approach. Learn how to digitize every aspect of design, manufacture, and testing—and reap the benefits.;['Manufacturing', 'Digitization']
Data-Engineering;Manage and Optimize Big Data with Apache Iceberg;2024-08-16;1025;Learn how to use Apache Iceberg to manage and optimize large-scale data with efficiency and reliability.;['Big Data Analytics', 'Data Management', 'Data Architecture']
Data-Engineering;Databricks Certified Data Engineer Associate Cert Prep: 1 Databricks Lakehouse Platform;2024-01-16;7239;Get an introduction to the Databricks Lakehouse platform in this first course of a six-course series.;['Databricks Products', 'Data Engineering']
Data-Engineering;Hadoop for Data Science Tips, Tricks, & Techniques;2017-07-18;29788;Get up to speed with Hadoop. Learn tips and tricks for doing data science work in this popular big data platform.;['Hadoop']
Data-Engineering;Microsoft Azure Data Fundamentals (DP-900) Exam Tips;2021-03-09;21918;Learn how to navigate through several data offerings on Azure and get useful tips on preparing for the DP-900 exam, the first certification in the data path offered by Microsoft.;['Data Warehousing', 'Microsoft Azure']
Data-Engineering;Google Cloud Professional Data Engineer Cert Prep: 1 Designing Data Processing Systems;2023-07-19;3506;Prepare for the Google Cloud Professional Data Engineer certification exam’s section on designing data processing systems.;['Google Cloud Platform (GCP)', 'Data Engineering']
Data-Engineering;Introduction to Analytics Engineering;2023-06-13;18048;Learn what analytics engineering is and find out what skills and tools you would need for a role in this field.;['Data Engineering', 'Data Analytics']
Data-Engineering;Complete Guide to SQL for Data Engineering: from Beginner to Advanced;2024-06-03;7954;Get a comprehensive overview of SQL, the popular programming language for storing and processing information in a relational database, in this course for data engineers.;['Data Engineering', 'SQL']
Data-Engineering;Databricks Certified Data Engineer Associate Cert Prep: 2 ELT with Spark SQL and Python;2024-01-23;3089;Boost your skills as a data science professional to prepare for the second section of the Databricks Certified Data Engineer Associate certification exam.;['Databricks Products', 'Data Engineering', 'Apache Spark', 'Python (Programming Language)']
