0;1;2;3;4;5
Generative-AI;OpenAI API: Vision;2024-01-30;1226;Learn how to use the vision API to create applications that see.;['OpenAI API', 'OpenAI Products', 'Computer Vision']
Generative-AI;OpenAI API: Building Voice Apps with the Realtime API;2024-10-10;0;Get hands-on real-world experience using the OpenAI Realtime API to add latency-free voice-to-voice interaction in AI apps.;['OpenAI API', 'Generative AI', 'Application Development']
Generative-AI;Generative AI and Large Language Models on AWS;2024-06-20;3021;Get up and running with generative AI and large language models on AWS to leverage the full power of machine learning and cloud computing.;['Large Language Models (LLM)', 'Generative AI', 'Amazon Web Services (AWS)']
Generative-AI;Generative AI and Predictive AI in the Cloud: Foundational Concepts and Scenarios;2024-02-28;5777;Discover this easy-to-understand course for beginners that teaches the fundamentals of generative AI and predictive AI, as well as how they can relate to cloud computing.;['Generative AI', 'Cloud Computing', 'Artificial Intelligence (AI)']
Generative-AI;Securing the Use of Generative AI in Your Organization;2023-12-13;8973;Learn about securing generative AI to unleash its potential while fortifying your organization against emerging cybersecurity threats.;['Network Security', 'Generative AI']
Generative-AI;Complete Guide to Generative AI for Data Analysis and Data Science;2024-09-27;0;This course provides a comprehensive instruction on using generative AI to build data analytics and data science workflows.;['Generative AI', 'Data Analytics', 'Data Analysis']
Generative-AI;Building Apps with AI Tools: ChatGPT, Semantic Kernel, and Langchain;2023-09-08;19919;Learn how to build integrated applications with cutting-edge AI tools, including ChatGPT, Semantic Kernel, and LangChain.;['LangChain', 'Semantic Kernel', 'OpenAI Products', 'Application Development']
Generative-AI;Gemini 1.5 Pro: API Quickstart;2024-08-02;0;Get a quick overview of the capabilities of the new Gemini model, 1.5 Pro, and learn how to use the features that come with it.;['Google Gemini', 'Generative AI', 'API Development']
Generative-AI;Using ChatGPT and Generative AI in FinTech;2023-11-16;11859;Learn how to leverage cutting-edge generative AI tools like ChatGPT to make more effective and profitable business decisions.;['ChatGPT', 'Generative AI', 'FinTech']
Generative-AI;GPT-4 Foundations: Building AI-Powered Apps;2023-06-22;79495;Learn the basics of prompting and connecting prompts together to build a small application with GPT-4.;['AI Software Development', 'GPT-4', 'Generative AI']
Generative-AI;Ecommerce Marketing with Generative AI;2024-10-01;0;Learn how to use generative AI tools in a strategic way throughout the ecommerce marketing workflow to increase your team’s productivity and achieve your ecommerce goals.;['Generative AI', 'Digital Marketing', 'E-Commerce']
Generative-AI;Red Teaming for Generative AI: Building Robust and Responsible Solutions;2024-08-28;0;Learn how to plan and implement red teaming to enhance security, improve reliability, and encourage ethical behavior in your generative AI solutions.;['Generative AI', 'Red Teaming', 'Penetration Testing']
Generative-AI;Generative AI: The Evolution of Thoughtful Online Search;2023-06-13;356362;Explore the distinctions between search engines and reasoning engines, with a focus on learning thoughtful search strategies in the world of generative AI.;['Artificial Intelligence for Business', 'Generative AI', 'Search Engine Technology']
Generative-AI;Building a Project with the ChatGPT API;2023-12-22;17316;Discover the capabilities of the OpenAI API and learn how to integrate AI into your applications and projects.;['OpenAI Products', 'Chatbot Development', 'Application Development']
Generative-AI;How GPT-4o and Google Gemini Could Transform Your Business: A Conversation with Conor Grennan;2024-05-24;10635;This conversation delves into the latest multimodal AI updates from OpenAI and Google, and what business decision makers, product managers, and leaders need to know.;['Google Gemini', 'Artificial Intelligence for Business', 'ChatGPT']
Generative-AI;OpenAI API: Moderation;2024-01-05;1656;Learn how to use the advanced moderation features in the OpenAI API to avoid harmful language by controlling the input and output.;['OpenAI API', 'Responsible AI', 'OpenAI Products']
Generative-AI;OpenAI API: Embeddings;2024-01-25;1570;Discover the basics of using and managing embeddings, the latest, cutting-edge feature released by OpenAI that allows developers to design and innovate more rapidly.;['OpenAI API', 'OpenAI Products', 'Embedded Software']
Generative-AI;Copilot Studio First Look;2024-01-05;22192;Use Copilot Studio to quickly build your own AI chat assistant.;['Microsoft Copilot Studio', 'Artificial Intelligence for Business']
Generative-AI;OpenAI API for Python Developers;2024-02-15;6159;Learn how to use the latest tools and technologies of generative AI, including the OpenAI API, to create next-generation Python applications.;['OpenAI API', 'Generative AI', 'Python (Programming Language)']
Generative-AI;Create Your Own Code Assistant with Llama 2, Node.js, and React.js;2024-10-10;0;Craft your own personalized coding companion with the power of LLaMA 2, Node.js, and React.js.;['LLaMA', 'Large Language Models (LLM)', 'React.js', 'Node.js']
Generative-AI;Prompt Engineering with Gemini;2024-04-17;11753;This course explains how to take advantage of Gemini, Google’s user-facing generative AI model.;['Google Gemini', 'Prompt Engineering', 'Gemini']
