0;1;2;3;4;5
Database-Development;Data Platforms: Spark to Snowflake;2024-09-17;0;Get a comprehensive introduction to big data processing using Spark and Snowflake.;['Apache Spark', 'Snowflake']
Database-Development;Introduction to Spark SQL and DataFrames;2019-05-30;48774;Learn about DataFrames, a widely used data structure in Apache Spark. Discover how to manipulate and analyze distributed data with the DataFrames API and SQL.;['Apache Spark', 'SQL']
Database-Development;Practical Database Design: Implementing Responsible Data Solutions with SQL Querying;2024-06-25;2047;Learn the fundamental concepts underlying database system design, including applications using databases and the implementation techniques used in database systems.;['SQL', 'Data Management', 'Database Systems', 'Database Design']
Database-Development;SQL for Non-Programmers;2024-01-18;20011;Practice using basic SQL Data Query Language commands in this course designed for non-programmers and non-data science professionals.;['SQL']
Database-Development;Hands-On Introduction: SQL;2022-11-09;23875;Get the tools, techniques, and know-how to write SQL queries through hands-on lessons where you’ll code along with the instructor.;['SQL']
Database-Development;Advanced Kotlin Database Development;2022-12-20;1304;Learn to work with databases using Kotlin to build backend applications.;['Kotlin', 'Database Development']
Database-Development;Learning Full-Stack JavaScript Development: MongoDB, Node, and React;2022-12-21;19869;Learn to be a full-stack JavaScript developer and build web applications using Node.js and React.js;['Full-Stack Development', 'React.js', 'JavaScript', 'Node.js', 'MongoDB']
Database-Development;Firebase Essential Training;2020-08-06;11374;Learn how to use Firebase to build and scale high-performing mobile and web apps with minimal time and effort.;['Firebase']
Database-Development;Microsoft Azure Data Scientist Associate (DP-100) Exam Tips;2022-04-06;10208;Discover tips and practical study strategies in preparation for the Microsoft DP-100 Designing and Implementing a Data Science Solution on Azure certification exam.;['Database Design', 'Microsoft Azure']
Database-Development;Learning phpMyAdmin;2015-10-13;13405;Learn to create databases, design tables, import and export data, and run queries with phpMyAdmin.;['MySQL', 'PhpMyAdmin']
Database-Development;Snowflake SnowPro Core Cert Prep;2024-06-24;1477;Develop the skills required to prepare to tackle the Snowflake SnowPro Core certification exam.;['Snowflake']
Database-Development;Advanced Redis;2023-04-19;1659;Learn about advanced Redis topics, including pipelining, benchmarking, RediSearch, and RedisJSON.;['Redis']
Database-Development;PostgreSQL Backup and Restore with pgBackRest;2024-03-15;0;Learn how to implement a robust backup and restore strategy for PostgreSQL databases using the advanced features of pgBackRest.;['PostgreSQL', 'Backup & Restore']
Database-Development;PHP with MySQL Essential Training: 2 Build a CMS;2017-06-27;28753;Strengthen your PHP and MySQL skills by building a robust content management system with secure user authentication.;['MySQL', 'PHP']
Database-Development;SAP S/4HANA: Beyond the Basics;2023-03-06;32423;Explore intermediate and advanced setup and reporting options in this deep dive into SAP S/4HANA.;['SAP S/4HANA']
Database-Development;Learning SnowflakeDB;2022-03-25;53674;Learn how to use Snowflake, the cloud-based data warehouse and data management platform that includes AWS, Azure, BigQuery, and more.;['Databases', 'Snowflake']
Database-Development;PostgreSQL Essential Training;2023-07-11;13415;Learn how to set up and work with one of the world’s most popular open-source database platforms, PostgreSQL.;['PostgreSQL']
Database-Development;Cloud NoSQL for SQL Professionals;2020-03-06;14311;Learn how to choose a cloud-based NoSQL database solution that's right for your organization.;['NoSQL']
Database-Development;Finding New Career Paths with SQL;2021-10-25;12453;Learn how to use your existing SQL knowledge to find new career paths.;['Tech Career Skills', 'SQL', 'Career Path Planning']
Database-Development;.NET Essentials: Working with LINQ;2020-09-16;16375;Learn the basics of working with Language-Integrated Query (LINQ), which allows developers to filter, sort, aggregate, and query data directly within C# code.;['.NET Framework', 'Language Integrated Query (LINQ)']
Database-Development;Nano Tips for Acing Your SQL Interview with Nick Singh;2023-10-05;4562;Get quick, bite-sized tips on how to ace your SQL interview. Each video is less than two minutes long, so you can make learning fit into even your busiest days.;['Interview Preparation', 'SQL']
Database-Development;SQL Weekly Tips;2022-08-01;8628;Get great tips on using SQL as a data professional. These quick lessons easily fit within your lunch break!;['SQL']
Database-Development;Everybody's Introduction to Snowflake;2023-09-25;15949;Get an introduction to Snowflake, a cloud-based data platform designed to power your data-driven applications and analytics.;['Snowflake']
Database-Development;Designing Database Solutions for SQL Server 2016;2017-02-23;33712;Build on your knowledge of SQL Server 2016 by learning advanced concepts that help you design elegant database solutions for your organization.;['Microsoft SQL Server', 'Database Design']
Database-Development;Complete Your First Project in SQL;2024-03-18;9567;Elevate your SQL skills and gain a new perspective of how to maximize SQL.;['SQL']
Database-Development;SQL for Exploratory Data Analysis Essential Training;2018-06-07;57677;Learn how to use SQL to understand the characteristics of data sets destined for data science and machine learning.;['SQL', 'Data Analysis']
